id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
14692248,2018-07-24 7:16:19 p.m. CEST,2018-07-24,2018-07-24 17:16:19 UTC,Paris,,804991,peterp,2018-07-24 17:27:26 UTC,2018-07-27 10:54:06 UTC,needs_id,,https://www.inaturalist.org/observations/14692248,https://static.inaturalist.org/photos/21904996/medium.jpeg?1532453270,,"",,false,1,0,false,2,"Achturenplein 29, 2845 Niel, België",51.1098133333,4.3334333333,9,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14695298,2017/05/07 9:54 PM +0300,2017-05-07,2017-05-07 18:54:00 UTC,Baghdad,,1078088,efarilis,2018-07-24 19:14:37 UTC,2018-07-24 19:31:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14695298,https://static.inaturalist.org/photos/21909556/medium.jpg?1532458842,,"",,false,1,0,false,,"Николаевская область, Украина",46.975033,31.9945829,10000,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14714872,Wed Jul 25 2018 06:32:52 GMT-0600 (MDT),2018-07-25,2018-07-25 12:32:52 UTC,Mountain Time (US & Canada),,949478,homemommy,2018-07-25 12:34:37 UTC,2019-02-11 17:05:39 UTC,needs_id,,https://www.inaturalist.org/observations/14714872,https://static.inaturalist.org/photos/21945669/medium.jpg?1532522081,,"",,false,0,0,false,3,"217 W Towne St, Glendive, MT, US",47.1060221667,-104.7149966667,65,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14722570,Tue Jul 24 2018 17:37:37 GMT-0400 (EDT),2018-07-24,2018-07-24 21:37:37 UTC,Eastern Time (US & Canada),,456240,anna120,2018-07-25 17:28:04 UTC,2018-07-25 17:32:10 UTC,needs_id,,https://www.inaturalist.org/observations/14722570,https://static.inaturalist.org/photos/21958801/medium.jpg?1532539716,,"",Larvae ,false,0,0,false,3,"Michigan, US",42.8699526193,-85.5962651024,10,obscured,,true,,,,Culicidae,Mosquitoes,Insecta,52134
14725419,Tue Jul 24 2018 17:54:56 GMT-0400 (EDT),2018-07-24,2018-07-24 21:54:56 UTC,Eastern Time (US & Canada),,456240,anna120,2018-07-25 18:59:45 UTC,2018-07-25 19:01:35 UTC,needs_id,,https://www.inaturalist.org/observations/14725419,https://static.inaturalist.org/photos/21963364/medium.jpg?1532545196,,"",Raft of eggs/larva,false,0,0,false,3,"Michigan, US",42.9547182708,-85.5551422708,5,obscured,,true,,,,Culicidae,Mosquitoes,Insecta,52134
14731693,2018/07/23 11:24 PM CDT,2018-07-23,2018-07-24 04:24:00 UTC,Central Time (US & Canada),,277946,enri7,2018-07-25 23:09:05 UTC,2018-08-20 00:19:26 UTC,needs_id,,https://www.inaturalist.org/observations/14731693,https://static.inaturalist.org/photos/21974778/medium.jpeg?1532560100,,"",,false,1,0,false,,"Acolman, Méx., México",19.6420614,-98.9107373,1786,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14731741,2018/07/23 11:23 PM CDT,2018-07-23,2018-07-24 04:23:00 UTC,Central Time (US & Canada),,277946,enri7,2018-07-25 23:10:04 UTC,2018-08-20 00:19:45 UTC,needs_id,,https://www.inaturalist.org/observations/14731741,https://static.inaturalist.org/photos/21974824/medium.jpeg?1532560169,,"",,false,1,0,false,,"Acolman, Méx., México",19.6420614,-98.9107373,1786,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14737996,2018/07/25 12:30 PM HST,2018-07-25,2018-07-25 22:30:00 UTC,Hawaii,,416390,acorn13,2018-07-26 03:03:57 UTC,2018-07-27 05:52:02 UTC,needs_id,,https://www.inaturalist.org/observations/14737996,https://static.inaturalist.org/photos/21987727/medium.jpg?1532574130,,"",Mosquitoes help pollinate orchids (which I love). Lots of both today.,false,1,0,false,,"Division No. 15, AB, Canada",52.5182467142,-117.6451264313,488,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14740122,Wed Jul 25 2018 20:58:41 GMT-0700 (MST),2018-07-25,2018-07-26 02:58:41 UTC,Mountain Time (US & Canada),,274596,rainbowshimmers,2018-07-26 04:48:10 UTC,2018-07-26 05:02:08 UTC,needs_id,,https://www.inaturalist.org/observations/14740122,https://static.inaturalist.org/photos/21991547/medium.jpg?1532580493,,"",Found during nightlighting ,false,0,0,false,3,"Coconino National Forest, Flagstaff, AZ, US",35.1883166667,-111.6433633333,5,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14742583,2018-07-25 10:35:11 PM GMT+02:00,2018-07-25,2018-07-25 20:35:11 UTC,Africa/Johannesburg,,756356,lya,2018-07-26 08:59:44 UTC,2018-08-17 02:33:33 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/14742583,https://static.inaturalist.org/photos/21995727/medium.jpeg?1532595587,,"",,false,1,0,false,2,"2 Rue Erik Satie, 94000 Créteil, France",48.7715112713,2.4669144675,86,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14754256,2010-09-03,2010-09-03,,Lisbon,,682977,francisco100,2018-07-26 16:57:13 UTC,2018-07-26 17:01:33 UTC,needs_id,,https://www.inaturalist.org/observations/14754256,https://static.inaturalist.org/photos/22010908/medium.jpeg?1532624230,,"","",false,0,0,false,,Portugal - Cercal,39.2105221486,-8.9972233772,999,,,false,,,Culicidae,Culicidae,Mosquitoes,Insecta,52134
14756406,2018/07/25 9:18 PM EDT,2018-07-25,2018-07-26 01:18:00 UTC,Eastern Time (US & Canada),,1021874,acarmichael682,2018-07-26 17:57:20 UTC,2018-10-22 16:47:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14756406,https://static.inaturalist.org/photos/22014323/medium.jpeg?1532627654,,"",,false,2,0,false,,"North Beach, FL, USA",27.8104971588,-80.4257583618,61,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14758916,2018-07-22 3:05:27 PM EDT,2018-07-22,2018-07-22 19:05:27 UTC,Eastern Time (US & Canada),,581732,thuja,2018-07-26 19:24:27 UTC,2019-07-30 19:49:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14758916,https://static.inaturalist.org/photos/22019146/medium.jpeg?1532633070,,"",,false,2,0,false,2,"Britannia Beach, BC V0N 1J0, Canada",49.6447219849,-123.0805587769,,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14760758,2010-11-17,2010-11-17,,Lisbon,,682977,francisco100,2018-07-26 20:12:48 UTC,2018-07-26 20:32:01 UTC,needs_id,,https://www.inaturalist.org/observations/14760758,https://static.inaturalist.org/photos/22022638/medium.jpeg?1532635968,,"","",false,0,0,false,,Portugal - Cercal,39.210468114,-8.9969336987,10,,,false,,,Culicidae,Culicidae,Mosquitoes,Insecta,52134
14765999,2010-12-24,2010-12-24,,Lisbon,,682977,francisco100,2018-07-26 22:46:46 UTC,2018-07-26 23:01:53 UTC,needs_id,,https://www.inaturalist.org/observations/14765999,https://static.inaturalist.org/photos/22031949/medium.jpeg?1532645206,,"","",false,0,0,false,,Portugal - Abrigada,39.1409702253,-9.0467101336,10,,,false,,,Culicidae,Culicidae,Mosquitoes,Insecta,52134
14766002,Thu Jul 26 2018 18:45:49 GMT-0400 (EDT),2018-07-26,2018-07-26 22:45:49 UTC,Eastern Time (US & Canada),,505626,jasmineg,2018-07-26 22:46:58 UTC,2018-07-29 03:50:10 UTC,needs_id,,https://www.inaturalist.org/observations/14766002,https://static.inaturalist.org/photos/22031993/medium.jpg?1532645249,,"",“Wiggler” larvae,false,0,0,false,3,"53 Sunset Ave, West Bridgewater, MA, US",42.0340081343,-71.0242365673,22,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14769992,2018/07/24 9:15 AM CDT,2018-07-24,2018-07-24 14:15:00 UTC,Central Time (US & Canada),,669943,flecksy,2018-07-27 00:44:06 UTC,2018-07-29 15:54:30 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14769992,https://static.inaturalist.org/photos/22038456/medium.jpg?1532652117,,"Arthropoda, El Cimatario, Flies (Diptera), Insects, Mexico, Querétaro, Wildlife",About 6mm body length.,false,0,0,false,,"Querétaro, Mexico",20.5320625,-100.3610179,3101,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14775703,Sat Jul 14 2018 12:13:17 GMT-0500 (GMT-5),2018-07-14,2018-07-14 17:13:17 UTC,Bogota,,653459,guacata,2018-07-27 04:03:52 UTC,2018-07-27 15:32:17 UTC,needs_id,,https://www.inaturalist.org/observations/14775703,https://static.inaturalist.org/photos/22048591/medium.jpg?1532664252,,"",,false,0,0,false,3,"Carrera 10 38-100, Tunja, Boyacá, CO",5.5478604451,-73.3585430683,19,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14785109,2018/07/21 12:34 AM CDT,2018-07-21,2018-07-21 05:34:00 UTC,Central Time (US & Canada),,275627,ericwilliams,2018-07-27 13:09:27 UTC,2018-09-13 12:33:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14785109,https://static.inaturalist.org/photos/22064980/medium.jpg?1532696865,,"Culicidae, Elephant Mosquito, KY, Kentucky, Muhlenberg County, Toxorhynchites rutilus, diptera, female, fly, insect","An Elephant Mosquito in Muhlenberg County, KY. ID made through BugGuide.",false,2,0,false,,"Kentucky, US",37.2779121721,-87.2113685392,2,obscured,,true,,,Elephant Mosquito,Toxorhynchites rutilus,Elephant Mosquito,Insecta,232765
14785744,Wed Jul 25 2018 19:55:14 GMT-0400 (EDT),2018-07-25,2018-07-25 23:55:14 UTC,Eastern Time (US & Canada),,456240,anna120,2018-07-27 13:42:04 UTC,2018-07-27 14:31:04 UTC,needs_id,,https://www.inaturalist.org/observations/14785744,https://static.inaturalist.org/photos/22066363/medium.jpg?1532698936,,"",,false,0,0,false,3,"Michigan, US",42.8070270733,-85.5806091392,10,obscured,,true,,,,Culicidae,Mosquitoes,Insecta,52134
14796870,Sat Jul 21 2018 15:41:07 GMT-0300 (ADT),2018-07-21,2018-07-21 18:41:07 UTC,Atlantic Time (Canada),,112902,cdorsay,2018-07-27 19:03:29 UTC,2018-07-27 19:31:54 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14796870,https://static.inaturalist.org/photos/22085874/medium.jpg?1532718214,,"",,false,0,0,false,3,"Cape Breton Highlands National Park, , NS, CA",46.7099583333,-60.383675,6,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14812116,Fri Jul 27 2018 22:12:24 GMT-0400 (EDT),2018-07-27,2018-07-28 02:12:24 UTC,Eastern Time (US & Canada),,209231,krechmer,2018-07-28 02:19:42 UTC,2018-07-28 02:33:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14812116,https://static.inaturalist.org/photos/22112986/medium.jpg?1532744384,,"",,false,0,0,false,3,"22701, Culpeper, VA, US",38.4979166667,-77.980325,5,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14819350,2011-11-05,2011-11-05,,Lisbon,,682977,francisco100,2018-07-28 06:12:55 UTC,2018-07-28 06:31:06 UTC,needs_id,,https://www.inaturalist.org/observations/14819350,https://static.inaturalist.org/photos/22124065/medium.jpeg?1532758373,,"","",false,0,0,false,,Portugal - Cercal,39.210552899,-8.9970161955,10,,,false,,,Culicidae,Culicidae,Mosquitoes,Insecta,52134
14823999,2011-12-09,2011-12-09,,Lisbon,,682977,francisco100,2018-07-28 09:09:34 UTC,2018-07-28 09:31:50 UTC,needs_id,,https://www.inaturalist.org/observations/14823999,https://static.inaturalist.org/photos/22128756/medium.jpeg?1532768974,,"","",false,0,0,false,,Portugal - Lamas,39.2079792501,-9.0449349792,10,,,false,,,Culicidae,Culicidae,Mosquitoes,Insecta,52134
14845264,2018-07-28 9:32:13 PM CEST,2018-07-28,2018-07-28 19:32:13 UTC,Paris,,1038193,giuliofalvo,2018-07-28 19:36:06 UTC,2018-09-04 21:19:32 UTC,needs_id,,https://www.inaturalist.org/observations/14845264,https://static.inaturalist.org/photos/22160824/medium.jpeg?1532806591,,"",,false,1,0,false,2,"Catanzaro, Calabria, IT",38.96859141,16.31166736,13,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14846930,Sat Jul 28 2018 22:11:36 GMT+0200 (GMT+2),2018-07-28,2018-07-28 20:11:36 UTC,Africa/Johannesburg,,47315,guisauco,2018-07-28 20:12:21 UTC,2018-07-28 20:32:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14846930,https://static.inaturalist.org/photos/22163376/medium.jpg?1532808743,,"",,false,0,0,false,3,"Avenida de Albacete, 6I, Chinchilla de Monte-Aragón, Castilla-La Mancha, ES",38.920875,-1.7233716667,5005,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
14892928,2018/07/19 10:28 am EDT,2018-07-19,2018-07-19 14:28:00 UTC,Eastern Time (US & Canada),,747544,jhiebert,2018-07-29 17:28:29 UTC,2018-07-29 17:32:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14892928,https://static.inaturalist.org/photos/22227037/medium.jpeg?1532884293,,"",,false,0,0,false,,"km 54.5 of Highway 60, Algonquin Park, Whitney, ON K0J 2M0, Canada",45.5437937,-78.2630447,183,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14899984,2018-07-29 4:32:00 p. m. GMT-05:00,2018-07-29,2018-07-29 11:32:00 UTC,Ekaterinburg,,1103263,feerleal146,2018-07-29 19:52:45 UTC,2018-09-03 16:06:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14899984,https://static.inaturalist.org/photos/22239853/medium.jpeg?1532893968,,"",,false,2,0,false,2,"Calle 5 de Mayo 100, Agricola 28 de Agosto, 62760 Emiliano Zapata, Mor., México",18.8367368554,-99.1860562563,263,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14921849,2016-11-17,2016-11-17,,Lisbon,,682977,francisco100,2018-07-30 02:59:04 UTC,2018-07-30 03:23:05 UTC,needs_id,,https://www.inaturalist.org/observations/14921849,https://static.inaturalist.org/photos/22272540/medium.jpeg?1532919541,,"","",false,0,0,false,,Portugal - Cercal,39.2104401225,-8.9970651269,10,,,false,,,Culicidae,Culicidae,Mosquitoes,Insecta,52134
14942791,2018-07-29T13:21,2018-07-29,2018-07-29 03:21:00 UTC,Sydney,,196849,questagame,2018-07-30 11:47:38 UTC,2019-12-27 07:16:40 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/14942791,https://static.inaturalist.org/photos/22289472/medium.jpg?1532951259,,"","Sighting and photos (c) mrady.
Field Notes - landed on my leg",false,3,0,false,111,"Queensland, AU",-26.9271721901,152.6299718959,,obscured,,true,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14958296,2018/07/27 10:07 PM ADT,2018-07-27,2018-07-28 01:07:00 UTC,Atlantic Time (Canada),,114138,jollygoodyellow,2018-07-30 19:13:40 UTC,2019-12-13 23:42:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14958296,https://static.inaturalist.org/photos/22312851/medium.jpg?1532977896,,"",,false,0,0,false,,"Albert Bridge, NS, Canada",46.039834452,-60.050666135,2200,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14965971,2018/07/27 9:30 PM ADT,2018-07-27,2018-07-28 00:30:00 UTC,Atlantic Time (Canada),,479031,dbmcc09,2018-07-30 21:55:48 UTC,2018-07-30 21:55:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14965971,https://static.inaturalist.org/photos/22322920/medium.jpg?1532987672,,"",,false,0,0,false,,"Albert Bridge, NS, Canada",46.039745,-60.0507083333,,,,false,,,Culicidae,Culicidae,Mosquitoes,Insecta,52134
14968180,2018/07/27 9:32 PM ADT,2018-07-27,2018-07-28 00:32:00 UTC,Atlantic Time (Canada),,479031,dbmcc09,2018-07-30 22:21:07 UTC,2018-07-31 00:16:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14968180,https://static.inaturalist.org/photos/22324485/medium.jpg?1532989245,,"",,false,1,0,false,,"Albert Bridge, NS, Canada",46.0398283333,-60.05069,,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14972055,Mon Jul 30 2018 17:31:11 GMT-0700 (PDT),2018-07-30,2018-07-31 00:31:11 UTC,Pacific Time (US & Canada),,1113336,ronny23,2018-07-31 00:34:32 UTC,2018-07-31 07:01:14 UTC,needs_id,,https://www.inaturalist.org/observations/14972055,https://static.inaturalist.org/photos/22330779/medium.jpg?1532997307,,"",,false,0,0,false,3,"Los Angeles County, US-CA, US",33.9085693074,-118.2830084438,10,obscured,,true,,,Mosquito with white stripes on the legs,Culicidae,Mosquitoes,Insecta,52134
14976425,2018-07-21 3:32:56 pm GMT-05:00,2018-07-21,2018-07-21 10:32:56 UTC,Ekaterinburg,,615408,whistle,2018-07-31 03:22:28 UTC,2018-09-03 01:59:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14976425,https://static.inaturalist.org/photos/22338299/medium.jpeg?1533007389,,"",,false,3,0,false,2,"380 Little Marais Rd, Finland, MN 55603, USA",47.41162931,-91.15417861,9,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14981364,Tue Jul 31 2018 11:12:53 GMT+0100 (GMT+1),2018-07-31,2018-07-31 09:12:53 UTC,Amsterdam,,843614,drowson,2018-07-31 10:14:31 UTC,2019-09-15 18:10:22 UTC,needs_id,,https://www.inaturalist.org/observations/14981364,https://static.inaturalist.org/photos/22346935/medium.jpg?1533032074,,"",,false,1,0,false,3,"38 Asplins Road, London, England, GB",51.6005648108,-0.0593881787,26,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
14990443,2018-07-31 8:40:42 AM CDT,2018-07-31,2018-07-31 13:40:42 UTC,Central Time (US & Canada),,105431,shaunmichael,2018-07-31 17:28:27 UTC,2018-07-31 17:32:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/14990443,https://static.inaturalist.org/photos/22362127/medium.jpeg?1533058114,,"",,false,0,0,false,2,"Texas, US",28.6518176642,-96.6866095292,7,obscured,,true,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
15009345,2018-07-31 3:03:24 PM PDT,2018-07-31,2018-07-31 22:03:24 UTC,Pacific Time (US & Canada),,147856,lilianc,2018-08-01 05:49:29 UTC,2018-08-01 06:01:27 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/15009345,https://static.inaturalist.org/photos/22395367/medium.jpg?1533102570,,"","iNat is suggesting Asian tiger mosquito.

Thanks BL for holding still for this photo.",false,0,0,false,2,"Mountain Lake Trail, San Francisco, CA 94129, USA",37.7890053038,-122.4668348953,175,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
15011026,2018-08-01 11:07:38 a. m. CEST,2018-08-01,2018-08-01 09:07:38 UTC,Paris,,1116220,isidoro3,2018-08-01 09:08:32 UTC,2018-09-03 16:05:31 UTC,needs_id,,https://www.inaturalist.org/observations/15011026,https://static.inaturalist.org/photos/22398514/medium.jpeg?1533114516,,"",,false,2,0,false,2,"Calle José María Pereda, 26, 39300 Torrelavega, Cantabria, España",43.3533434,-4.0481803,17,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
15025869,Wed Aug 01 2018 22:27:48 GMT+0200 (GMT+2),2018-08-01,2018-08-01 20:27:48 UTC,Africa/Johannesburg,,1118859,luciascientifique,2018-08-01 20:32:27 UTC,2018-09-03 16:04:11 UTC,needs_id,,https://www.inaturalist.org/observations/15025869,https://static.inaturalist.org/photos/22424381/medium.jpg?1533155626,,"",,false,2,0,false,3,"40200, Aureilhan, Aquitaine, FR",44.2207320127,-1.203376505,110,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
15037114,2018-08-01 11:54:24 PM EDT,2018-08-01,2018-08-02 03:54:24 UTC,Eastern Time (US & Canada),,1031438,mark376,2018-08-02 04:01:19 UTC,2018-08-02 04:26:51 UTC,needs_id,,https://www.inaturalist.org/observations/15037114,https://static.inaturalist.org/photos/22444450/medium.jpeg?1533182485,,"",,false,1,0,false,2,"1526 Autumn Ridge Cir, Reston, VA 20194, USA",38.9773597717,-77.3569641113,,,,false,gps,gps,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
15048048,Thu Aug 02 2018 18:54:03 GMT+0200 (GMT+2),2018-08-02,2018-08-02 16:54:03 UTC,Africa/Johannesburg,,1022264,martinajardinvdlgarevillehaute,2018-08-02 16:57:27 UTC,2018-08-20 08:31:20 UTC,needs_id,,https://www.inaturalist.org/observations/15048048,https://static.inaturalist.org/photos/22463394/medium.jpg?1533229081,,"",,false,2,0,false,3,"Rue de Hollerich 58, Luxembourg, Luxembourg, LU",49.5989877191,6.1257468474,2156,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
15048751,Thu Aug 02 2018 10:25:03 GMT-0700 (PDT),2018-08-02,2018-08-02 17:25:03 UTC,Pacific Time (US & Canada),,1120283,kyliedebest,2018-08-02 17:26:15 UTC,2018-08-02 17:31:47 UTC,needs_id,,https://www.inaturalist.org/observations/15048751,https://static.inaturalist.org/photos/22464536/medium.jpg?1533230779,,"",,false,0,0,false,3,"1620 Edward P Smith Dr, Aberdeen, WA, US",46.9549316867,-123.8011865226,5,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
15054540,Thu Aug 02 2018 16:44:26 GMT-0300 (GMT-3),2018-08-02,2018-08-02 19:44:26 UTC,Brasilia,,927137,josev_ge,2018-08-02 20:45:19 UTC,2018-08-02 21:01:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/15054540,https://static.inaturalist.org/photos/22474738/medium.jpg?1533242726,,"",,false,0,0,false,3,"Avenida das Nações Unidas, 12137–12207, São Paulo, SP, BR",-23.6046616667,-46.6963283333,10,,,false,,,,Culicidae,Mosquitoes,Insecta,52134
15063232,Thu Aug 02 2018 22:01:45 GMT-0400 (EDT),2018-08-02,2018-08-03 02:01:45 UTC,Eastern Time (US & Canada),,380038,andersonjc,2018-08-03 02:02:29 UTC,2018-12-17 05:34:43 UTC,needs_id,,https://www.inaturalist.org/observations/15063232,https://static.inaturalist.org/photos/22490793/medium.jpg?1533261761,,"",,false,1,0,false,3,"95 Foxfields Farm Rd, Blue Hill, ME, US",44.4021955412,-68.3493859415,50,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
15071028,Fri Aug 03 2018 08:34:40 GMT-0500 (CDT),2018-08-03,2018-08-03 13:34:40 UTC,Central Time (US & Canada),,289875,emily105,2018-08-03 13:34:55 UTC,2018-08-06 15:56:23 UTC,needs_id,,https://www.inaturalist.org/observations/15071028,https://static.inaturalist.org/photos/22505107/medium.jpg?1533303299,,"",,false,1,0,false,3,"350–372 Stroebe Rd, Appleton, WI, US",44.2373861187,-88.4600285535,5,,,false,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
15072226,Fri Aug 03 2018 01:49:15 GMT-0400 (EDT),2018-08-03,2018-08-03 05:49:15 UTC,Eastern Time (US & Canada),,796200,jrvv,2018-08-03 14:32:41 UTC,2018-08-10 00:01:43 UTC,needs_id,,https://www.inaturalist.org/observations/15072226,https://static.inaturalist.org/photos/22506904/medium.jpg?1533306772,,"",,false,1,0,false,3,"South Carolina, US",34.668638891,-81.1012644997,10,obscured,,true,,,Mosquitoes,Culicidae,Mosquitoes,Insecta,52134
